"","stock","est_m","up_m","dn_m","sd","Year"
"332","Tanner_imm",0.338260151688077,2.44128368164898,0.0468687564170154,1.0084,2018
"333","Tanner_imm",0.802518797962478,2.59419329679189,0.248260768339657,0.59861,2019
"334","Tanner_imm",0.187251995456138,1.17886486893099,0.0297432816316777,0.9387,2020
"335","Tanner_imm",0.183891384003528,1.01267323331942,0.0333928457849016,0.87041,2021
"336","Tanner_imm",0.143668028280633,0.718365777671744,0.0287325802419785,0.82116,2022
"337","Tanner_imm",0.16066400823367,0.831544553253901,0.0310421413268848,0.83876,2023
"338","Tanner_imm",0.195041484893772,1.11684059303831,0.0340614238654043,0.89033,2024
"339","Tanner_imm",0.248634831276386,2.06560260036432,0.0299279635458115,1.0802,2025
"340","Tanner_mat",0.438565984818151,2.87806962407938,0.0668295587536522,0.95988,1975
"341","Tanner_mat",0.362065552245105,1.96015117427456,0.0668782417616686,0.86171,1976
"342","Tanner_mat",0.481562140498174,2.24029151942594,0.103514249440451,0.78435,1977
"343","Tanner_mat",0.461469184384472,2.08604932076013,0.102084742684258,0.7697,1978
"344","Tanner_mat",0.196616529106301,0.966003327653183,0.0400185572980635,0.8122,1979
"345","Tanner_mat",0.343530286809462,1.74239813006332,0.0677302482820632,0.82844,1980
"346","Tanner_mat",0.353914471843998,1.92532117889174,0.0650569134925925,0.86418,1981
"347","Tanner_mat",0.794160259452647,2.98894714507824,0.211007584638097,0.67622,1982
"348","Tanner_mat",1.24937071930809,3.41607557667171,0.456935790567386,0.51319,1983
"349","Tanner_mat",0.58156647333323,3.64934901633936,0.0926794234782498,0.93703,1984
"350","Tanner_mat",0.187160264454295,0.972733042311334,0.0360108715001276,0.84089,1985
"351","Tanner_mat",0.157075295410151,0.76215662484564,0.0323721497968781,0.80583,1986
"352","Tanner_mat",0.160696144248811,0.780123061959659,0.0331015092818397,0.80609,1987
"353","Tanner_mat",0.22051490279659,1.15357013651054,0.0421533297511339,0.84421,1988
"354","Tanner_mat",0.278630151064919,1.31841413309558,0.0588849581733295,0.79301,1989
"355","Tanner_mat",0.246878244780115,1.22825688796349,0.0496222478725658,0.8186,1990
"356","Tanner_mat",0.37597824361215,2.01597711810827,0.0701196647521102,0.8568,1991
"357","Tanner_mat",1.03793171768203,2.79801881313452,0.385023233408325,0.50596,1992
"358","Tanner_mat",0.753640360671343,3.2468120264783,0.174932761305832,0.74516,1993
"359","Tanner_mat",0.637870496361974,3.21955129349515,0.126377477181723,0.82595,1994
"360","Tanner_mat",0.677239704535224,4.17359427079451,0.109894155406641,0.92781,1995
"361","Tanner_mat",1.46820416867419,3.56951452803599,0.603898223128489,0.45326,1996
"362","Tanner_mat",0.412434035472941,2.55302211351966,0.0666276381687853,0.93008,1997
"363","Tanner_mat",0.370688941748536,2.21350935606358,0.0620780260802758,0.91172,1998
"364","Tanner_mat",0.624596148811444,3.67726768681591,0.106089733556462,0.9045,1999
"365","Tanner_mat",0.550862526028567,3.10483197627458,0.0977346036440516,0.88226,2000
"366","Tanner_mat",0.215363065138563,1.12300395773264,0.0413010564268368,0.84257,2001
"367","Tanner_mat",0.161158004635436,0.791899491414877,0.0327969682259442,0.81227,2002
"368","Tanner_mat",0.158971553750066,0.795197792241412,0.0317807156260791,0.82136,2003
"369","Tanner_mat",0.220528134087693,1.5222404045174,0.0319480798038713,0.98567,2004
"370","Tanner_mat",0.300998499287953,2.39791113990687,0.0377829249240313,1.0588,2005
"371","Tanner_mat",0.30751850951574,2.03982903913754,0.0463605684007552,0.96535,2006
"372","Tanner_mat",0.811638690730542,4.46804431738712,0.147437517959989,0.87023,2007
"373","Tanner_mat",0.442013877649618,3.20450617840326,0.060969228067522,1.0107,2008
"374","Tanner_mat",0.737728063447259,3.33140187870735,0.16336746973584,0.76917,2009
"375","Tanner_mat",0.639000526922558,3.84911480082511,0.106081968072186,0.91617,2010
"376","Tanner_mat",0.705992969326168,3.41500856133803,0.145951631975614,0.80425,2011
"377","Tanner_mat",0.750872060939696,3.58949240091306,0.157072028277984,0.79823,2012
"378","Tanner_mat",0.621512037348067,3.30474329970095,0.116885693543429,0.85253,2013
"379","Tanner_mat",0.605815375634775,2.24584086235172,0.163418644440902,0.6685,2014
"380","Tanner_mat",0.260667403599728,1.30438021901135,0.0520917860521714,0.82155,2015
"381","Tanner_mat",0.272403733187708,1.38036947659901,0.0537564725332995,0.82797,2016
"382","Tanner_mat",0.497330740684997,2.4763338991717,0.0998806605656123,0.81902,2017
"383","Tanner_mat",0.838626369558838,2.98201843972354,0.235845016365707,0.64724,2018
"384","Tanner_mat",0.744137090275542,5.02808300930482,0.110129448559027,0.97478,2019
"385","Tanner_mat",0.373177164593996,2.58452877687755,0.0538826254984322,0.98737,2020
"386","Tanner_mat",0.241762364535019,1.25221552195534,0.0466765024716311,0.83914,2021
"387","Tanner_mat",0.215602250864386,1.06555053513938,0.0436247076462773,0.81521,2022
"388","Tanner_mat",0.164892752708057,0.750285408630453,0.0362390359493617,0.77304,2023
"389","Tanner_mat",0.205257498052784,1.02779363220672,0.0409913422176319,0.82189,2024
"390","Tanner_mat",0.350711966732049,2.90964185579716,0.0422728602711015,1.0795,2025
