fishery,management_area,target,crab_year,sex,size,molting,soft,new_pliable,new,old,very_old,very_very_old,unknown,total
TR05,bristol_bay,red_king_crab,2005,male,146,0,0,0,1113,292,44,0,2,1451
TR05,bristol_bay,red_king_crab,2005,male,147,0,0,0,1112,335,49,0,0,1496
TR05,bristol_bay,red_king_crab,2005,male,148,0,0,0,1045,313,37,0,0,1395
TR05,bristol_bay,red_king_crab,2005,male,149,0,0,0,1062,406,62,0,0,1530
TR05,bristol_bay,red_king_crab,2005,male,150,0,0,0,1218,492,75,0,0,1785
TR05,bristol_bay,red_king_crab,2005,male,151,0,0,0,1164,451,80,0,0,1695
TR05,bristol_bay,red_king_crab,2005,male,152,0,0,0,1245,481,86,0,1,1813
TR05,bristol_bay,red_king_crab,2005,male,153,0,0,0,1227,498,66,0,0,1791
TR05,bristol_bay,red_king_crab,2005,male,154,0,0,0,1307,505,82,0,0,1894
TR05,bristol_bay,red_king_crab,2005,male,155,0,0,0,1148,458,72,0,0,1678
TR05,bristol_bay,red_king_crab,2005,male,156,0,0,0,1051,418,52,0,0,1521
TR05,bristol_bay,red_king_crab,2005,male,157,0,0,0,1029,478,77,0,0,1584
TR05,bristol_bay,red_king_crab,2005,male,158,0,0,0,1068,454,87,0,0,1609
TR05,bristol_bay,red_king_crab,2005,male,159,0,0,0,914,382,54,0,0,1350
TR05,bristol_bay,red_king_crab,2005,male,160,0,0,0,1041,418,74,0,0,1533
TR05,bristol_bay,red_king_crab,2005,male,161,0,0,0,822,367,64,0,1,1254
TR05,bristol_bay,red_king_crab,2005,male,162,0,0,0,898,371,55,0,0,1324
TR05,bristol_bay,red_king_crab,2005,male,163,0,0,0,798,351,63,0,0,1212
TR05,bristol_bay,red_king_crab,2005,male,164,0,0,0,894,354,82,0,1,1331
TR05,bristol_bay,red_king_crab,2005,male,165,0,0,0,756,312,70,0,0,1138
TR05,bristol_bay,red_king_crab,2005,male,166,0,0,0,553,262,48,0,0,863
TR05,bristol_bay,red_king_crab,2005,male,167,0,0,0,684,259,60,0,0,1003
TR05,bristol_bay,red_king_crab,2005,male,168,0,0,0,603,260,46,0,0,909
TR05,bristol_bay,red_king_crab,2005,male,169,0,0,0,459,195,51,0,0,705
TR05,bristol_bay,red_king_crab,2005,male,170,0,0,0,516,201,61,0,0,778
TR05,bristol_bay,red_king_crab,2005,male,171,0,0,0,363,159,50,0,0,572
TR05,bristol_bay,red_king_crab,2005,male,172,0,0,0,349,155,38,0,0,542
TR05,bristol_bay,red_king_crab,2005,male,173,0,0,0,314,132,49,0,0,495
TR05,bristol_bay,red_king_crab,2005,male,174,0,0,0,212,128,33,0,0,373
TR05,bristol_bay,red_king_crab,2005,male,175,0,0,0,195,98,24,0,1,318
TR05,bristol_bay,red_king_crab,2005,male,176,0,0,0,147,61,21,0,0,229
TR05,bristol_bay,red_king_crab,2005,male,177,0,0,0,105,53,16,0,0,174
TR05,bristol_bay,red_king_crab,2005,male,178,0,0,0,108,54,14,0,0,176
TR05,bristol_bay,red_king_crab,2005,male,179,0,0,0,85,46,11,0,0,142
TR05,bristol_bay,red_king_crab,2005,male,180,0,0,0,70,38,13,0,0,121
TR05,bristol_bay,red_king_crab,2005,male,181,0,0,0,41,28,15,0,0,84
TR05,bristol_bay,red_king_crab,2005,male,182,0,0,0,28,19,10,0,0,57
TR05,bristol_bay,red_king_crab,2005,male,183,0,0,0,28,21,4,0,0,53
TR05,bristol_bay,red_king_crab,2005,male,184,0,0,0,29,10,4,0,0,43
TR05,bristol_bay,red_king_crab,2005,male,185,0,0,0,22,10,4,0,0,36
TR05,bristol_bay,red_king_crab,2005,male,186,0,0,0,15,8,4,0,0,27
TR05,bristol_bay,red_king_crab,2005,male,187,0,0,0,3,9,2,0,0,14
TR05,bristol_bay,red_king_crab,2005,male,188,0,0,0,6,3,1,0,0,10
TR05,bristol_bay,red_king_crab,2005,male,189,0,0,0,3,4,3,0,0,10
TR05,bristol_bay,red_king_crab,2005,male,190,0,0,0,8,3,1,0,0,12
TR05,bristol_bay,red_king_crab,2005,male,191,0,0,0,1,0,1,0,0,2
TR05,bristol_bay,red_king_crab,2005,male,192,0,0,0,3,1,0,0,0,4
TR05,bristol_bay,red_king_crab,2005,male,193,0,0,0,2,0,1,0,0,3
TR05,bristol_bay,red_king_crab,2005,male,194,0,0,0,1,0,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,male,195,0,0,0,1,0,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,male,204,0,0,0,0,1,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,female,66,0,0,0,1,0,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,female,68,0,0,0,3,0,0,0,0,3
TR05,bristol_bay,red_king_crab,2005,female,69,0,0,0,6,0,0,0,0,6
TR05,bristol_bay,red_king_crab,2005,female,70,0,0,0,4,0,0,0,0,4
TR05,bristol_bay,red_king_crab,2005,female,71,0,0,0,4,0,0,0,0,4
TR05,bristol_bay,red_king_crab,2005,female,72,0,0,0,6,0,0,0,0,6
TR05,bristol_bay,red_king_crab,2005,female,73,0,0,0,4,0,0,0,0,4
TR05,bristol_bay,red_king_crab,2005,female,74,0,0,0,16,0,0,0,0,16
TR05,bristol_bay,red_king_crab,2005,female,75,0,0,0,8,0,0,0,0,8
TR05,bristol_bay,red_king_crab,2005,female,76,0,0,0,14,0,0,0,0,14
TR05,bristol_bay,red_king_crab,2005,female,77,0,0,0,4,0,0,0,0,4
TR05,bristol_bay,red_king_crab,2005,female,78,0,0,0,19,0,0,0,0,19
TR05,bristol_bay,red_king_crab,2005,female,79,0,0,0,14,0,0,0,0,14
TR05,bristol_bay,red_king_crab,2005,female,80,0,0,0,20,0,0,0,0,20
TR05,bristol_bay,red_king_crab,2005,female,81,0,0,0,26,0,0,0,0,26
TR05,bristol_bay,red_king_crab,2005,female,82,0,0,0,26,0,0,0,0,26
TR05,bristol_bay,red_king_crab,2005,female,83,0,0,0,33,0,0,0,0,33
TR05,bristol_bay,red_king_crab,2005,female,84,0,0,0,29,0,0,0,0,29
TR05,bristol_bay,red_king_crab,2005,female,85,0,0,0,41,0,0,0,0,41
TR05,bristol_bay,red_king_crab,2005,female,86,0,0,0,69,0,0,0,0,69
TR05,bristol_bay,red_king_crab,2005,female,87,0,0,0,67,0,0,0,0,67
TR05,bristol_bay,red_king_crab,2005,female,88,0,0,0,85,0,0,0,0,85
TR05,bristol_bay,red_king_crab,2005,female,89,0,0,0,130,0,0,0,0,130
TR05,bristol_bay,red_king_crab,2005,female,90,0,0,0,158,0,0,0,1,159
TR05,bristol_bay,red_king_crab,2005,female,91,0,0,0,223,0,0,0,0,223
TR05,bristol_bay,red_king_crab,2005,female,92,0,0,0,261,0,0,0,0,261
TR05,bristol_bay,red_king_crab,2005,female,93,0,0,0,318,0,0,0,1,319
TR05,bristol_bay,red_king_crab,2005,female,94,0,0,0,377,0,0,0,1,378
TR05,bristol_bay,red_king_crab,2005,female,95,0,0,0,404,3,0,0,0,407
TR05,bristol_bay,red_king_crab,2005,female,96,0,0,0,414,0,0,0,0,414
TR05,bristol_bay,red_king_crab,2005,female,97,0,0,0,461,1,0,0,0,462
TR05,bristol_bay,red_king_crab,2005,female,98,0,0,0,384,0,0,0,0,384
TR05,bristol_bay,red_king_crab,2005,female,99,0,0,0,444,0,0,0,0,444
TR05,bristol_bay,red_king_crab,2005,female,100,0,0,0,543,0,0,0,0,543
TR05,bristol_bay,red_king_crab,2005,female,101,0,0,0,410,1,0,0,0,411
TR05,bristol_bay,red_king_crab,2005,female,102,0,0,0,461,0,0,0,0,461
TR05,bristol_bay,red_king_crab,2005,female,103,0,0,0,468,1,0,0,0,469
TR05,bristol_bay,red_king_crab,2005,female,104,0,0,0,610,0,0,0,0,610
TR05,bristol_bay,red_king_crab,2005,female,105,0,0,0,609,0,0,0,0,609
TR05,bristol_bay,red_king_crab,2005,female,106,0,0,0,738,0,0,0,0,738
TR05,bristol_bay,red_king_crab,2005,female,107,0,0,0,569,0,0,0,0,569
TR05,bristol_bay,red_king_crab,2005,female,108,0,0,0,685,0,0,0,0,685
TR05,bristol_bay,red_king_crab,2005,female,109,0,0,0,700,0,0,0,1,701
TR05,bristol_bay,red_king_crab,2005,female,110,0,0,0,883,1,0,0,1,885
TR05,bristol_bay,red_king_crab,2005,female,111,0,0,0,525,0,0,0,0,525
TR05,bristol_bay,red_king_crab,2005,female,112,0,0,0,675,0,0,0,1,676
TR05,bristol_bay,red_king_crab,2005,female,113,0,0,0,596,0,0,0,0,596
TR05,bristol_bay,red_king_crab,2005,female,114,0,0,0,563,0,0,0,0,563
TR05,bristol_bay,red_king_crab,2005,female,115,0,0,0,562,0,0,0,0,562
TR05,bristol_bay,red_king_crab,2005,female,116,0,0,0,450,0,0,0,1,451
TR05,bristol_bay,red_king_crab,2005,female,117,0,0,0,461,0,0,0,0,461
TR05,bristol_bay,red_king_crab,2005,female,118,0,0,0,422,1,0,0,0,423
TR05,bristol_bay,red_king_crab,2005,female,119,0,0,0,436,0,0,0,0,436
TR05,bristol_bay,red_king_crab,2005,female,120,0,0,0,502,0,0,0,0,502
TR05,bristol_bay,red_king_crab,2005,female,121,0,0,0,558,0,0,0,0,558
TR05,bristol_bay,red_king_crab,2005,female,122,0,0,0,466,0,0,0,0,466
TR05,bristol_bay,red_king_crab,2005,female,123,0,0,0,470,0,0,0,0,470
TR05,bristol_bay,red_king_crab,2005,female,124,0,0,0,738,0,0,0,0,738
TR05,bristol_bay,red_king_crab,2005,female,125,0,0,0,527,0,0,0,0,527
TR05,bristol_bay,red_king_crab,2005,female,126,0,0,0,528,0,0,0,0,528
TR05,bristol_bay,red_king_crab,2005,female,127,0,0,0,516,1,0,0,0,517
TR05,bristol_bay,red_king_crab,2005,female,128,0,0,0,482,0,0,0,0,482
TR05,bristol_bay,red_king_crab,2005,female,129,0,0,0,511,0,0,0,0,511
TR05,bristol_bay,red_king_crab,2005,female,130,0,0,0,544,0,0,0,0,544
TR05,bristol_bay,red_king_crab,2005,female,131,0,0,0,504,1,0,0,0,505
TR05,bristol_bay,red_king_crab,2005,female,132,0,0,0,481,0,0,0,0,481
TR05,bristol_bay,red_king_crab,2005,female,133,0,0,0,399,0,0,0,0,399
TR05,bristol_bay,red_king_crab,2005,female,134,0,0,0,441,0,0,0,0,441
TR05,bristol_bay,red_king_crab,2005,female,135,0,0,0,344,0,0,0,0,344
TR05,bristol_bay,red_king_crab,2005,female,136,0,0,0,286,0,0,0,0,286
TR05,bristol_bay,red_king_crab,2005,female,137,0,0,0,285,0,0,0,0,285
TR05,bristol_bay,red_king_crab,2005,female,138,0,0,0,239,0,0,0,0,239
TR05,bristol_bay,red_king_crab,2005,female,139,0,0,0,235,0,0,0,0,235
TR05,bristol_bay,red_king_crab,2005,female,140,0,0,0,278,0,0,0,0,278
TR05,bristol_bay,red_king_crab,2005,female,141,0,0,0,225,0,0,0,0,225
TR05,bristol_bay,red_king_crab,2005,female,142,0,0,0,234,1,0,0,0,235
TR05,bristol_bay,red_king_crab,2005,female,143,0,0,0,215,0,0,0,0,215
TR05,bristol_bay,red_king_crab,2005,female,144,0,0,0,139,0,0,0,0,139
TR05,bristol_bay,red_king_crab,2005,female,145,0,0,0,180,0,0,0,0,180
TR05,bristol_bay,red_king_crab,2005,female,146,0,0,0,137,0,0,0,0,137
TR05,bristol_bay,red_king_crab,2005,female,147,0,0,0,113,0,0,0,0,113
TR05,bristol_bay,red_king_crab,2005,female,148,0,0,0,118,0,0,0,0,118
TR05,bristol_bay,red_king_crab,2005,female,149,0,0,0,88,0,0,0,0,88
TR05,bristol_bay,red_king_crab,2005,female,150,0,0,0,94,0,0,0,0,94
TR05,bristol_bay,red_king_crab,2005,female,151,0,0,0,75,0,0,0,0,75
TR05,bristol_bay,red_king_crab,2005,female,152,0,0,0,74,0,0,0,0,74
TR05,bristol_bay,red_king_crab,2005,female,153,0,0,0,53,0,0,0,0,53
TR05,bristol_bay,red_king_crab,2005,female,154,0,0,0,61,0,0,0,0,61
TR05,bristol_bay,red_king_crab,2005,female,155,0,0,0,50,0,0,0,0,50
TR05,bristol_bay,red_king_crab,2005,female,156,0,0,0,37,0,0,0,0,37
TR05,bristol_bay,red_king_crab,2005,female,157,0,0,0,30,0,0,0,0,30
TR05,bristol_bay,red_king_crab,2005,female,158,0,0,0,16,0,0,0,0,16
TR05,bristol_bay,red_king_crab,2005,female,159,0,0,0,14,0,0,0,0,14
TR05,bristol_bay,red_king_crab,2005,female,160,0,0,0,11,1,0,0,0,12
TR05,bristol_bay,red_king_crab,2005,female,161,0,0,0,3,0,0,0,0,3
TR05,bristol_bay,red_king_crab,2005,female,162,0,0,0,7,0,0,0,0,7
TR05,bristol_bay,red_king_crab,2005,female,163,0,0,0,6,0,0,0,0,6
TR05,bristol_bay,red_king_crab,2005,female,164,0,0,0,5,0,0,0,0,5
TR05,bristol_bay,red_king_crab,2005,female,165,0,0,0,1,0,0,0,0,1
TR05,bristol_bay,red_king_crab,2005,female,166,0,0,0,3,0,0,0,0,3
TR05,bristol_bay,red_king_crab,2005,female,168,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,56,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,62,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,63,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,64,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,male,65,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,67,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,68,0,0,0,3,0,0,0,0,3
TR06,bristol_bay,red_king_crab,2006,male,69,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,70,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,71,0,0,0,9,0,0,0,0,9
TR06,bristol_bay,red_king_crab,2006,male,72,0,0,0,7,0,0,0,0,7
TR06,bristol_bay,red_king_crab,2006,male,73,0,0,0,11,0,0,0,1,12
TR06,bristol_bay,red_king_crab,2006,male,74,0,0,0,11,0,0,0,2,13
TR06,bristol_bay,red_king_crab,2006,male,75,0,0,0,9,0,0,0,0,9
TR06,bristol_bay,red_king_crab,2006,male,76,0,0,0,20,0,0,0,0,20
TR06,bristol_bay,red_king_crab,2006,male,77,0,0,0,25,0,0,0,1,26
TR06,bristol_bay,red_king_crab,2006,male,78,0,0,0,34,0,0,0,1,35
TR06,bristol_bay,red_king_crab,2006,male,79,0,0,0,46,0,0,0,4,50
TR06,bristol_bay,red_king_crab,2006,male,80,0,0,0,45,0,0,0,0,45
TR06,bristol_bay,red_king_crab,2006,male,81,0,0,0,72,0,0,0,5,77
TR06,bristol_bay,red_king_crab,2006,male,82,0,0,0,102,0,0,0,3,105
TR06,bristol_bay,red_king_crab,2006,male,83,0,0,0,91,0,0,0,1,92
TR06,bristol_bay,red_king_crab,2006,male,84,0,0,0,157,0,0,0,4,161
TR06,bristol_bay,red_king_crab,2006,male,85,0,0,0,161,0,0,0,3,164
TR06,bristol_bay,red_king_crab,2006,male,86,0,0,0,176,0,0,0,3,179
TR06,bristol_bay,red_king_crab,2006,male,87,0,0,0,212,0,0,0,4,216
TR06,bristol_bay,red_king_crab,2006,male,88,0,0,0,204,0,0,0,4,208
TR06,bristol_bay,red_king_crab,2006,male,89,0,1,0,254,0,0,0,3,258
TR06,bristol_bay,red_king_crab,2006,male,90,0,0,0,243,0,0,0,3,246
TR06,bristol_bay,red_king_crab,2006,male,91,0,0,0,243,0,0,0,4,247
TR06,bristol_bay,red_king_crab,2006,male,92,0,0,0,265,0,0,0,5,270
TR06,bristol_bay,red_king_crab,2006,male,93,0,0,0,238,0,0,0,2,240
TR06,bristol_bay,red_king_crab,2006,male,94,0,0,0,249,1,0,0,3,253
TR06,bristol_bay,red_king_crab,2006,male,95,0,0,0,231,1,0,0,3,235
TR06,bristol_bay,red_king_crab,2006,male,96,0,0,0,238,0,1,0,3,242
TR06,bristol_bay,red_king_crab,2006,male,97,0,0,0,259,2,0,0,6,267
TR06,bristol_bay,red_king_crab,2006,male,98,0,0,0,260,1,0,0,2,263
TR06,bristol_bay,red_king_crab,2006,male,99,0,0,0,212,0,0,0,0,212
TR06,bristol_bay,red_king_crab,2006,male,100,0,0,0,199,1,0,0,0,200
TR06,bristol_bay,red_king_crab,2006,male,101,0,0,0,192,0,0,0,2,194
TR06,bristol_bay,red_king_crab,2006,male,102,0,0,0,232,3,0,0,4,239
TR06,bristol_bay,red_king_crab,2006,male,103,0,0,0,234,1,0,0,1,236
TR06,bristol_bay,red_king_crab,2006,male,104,0,0,0,258,0,2,0,0,260
TR06,bristol_bay,red_king_crab,2006,male,105,0,0,0,261,1,0,0,0,262
TR06,bristol_bay,red_king_crab,2006,male,106,0,0,0,238,2,0,0,1,241
TR06,bristol_bay,red_king_crab,2006,male,107,0,0,0,265,2,0,0,1,268
TR06,bristol_bay,red_king_crab,2006,male,108,0,0,0,322,3,1,0,1,327
TR06,bristol_bay,red_king_crab,2006,male,109,0,0,0,367,2,0,0,2,371
TR06,bristol_bay,red_king_crab,2006,male,110,0,0,0,418,7,0,0,1,426
TR06,bristol_bay,red_king_crab,2006,male,111,0,0,0,416,2,1,0,1,420
TR06,bristol_bay,red_king_crab,2006,male,112,0,0,0,559,3,0,0,3,565
TR06,bristol_bay,red_king_crab,2006,male,113,0,0,0,441,0,0,0,2,443
TR06,bristol_bay,red_king_crab,2006,male,114,0,0,0,583,4,1,0,3,591
TR06,bristol_bay,red_king_crab,2006,male,115,0,0,0,541,6,2,0,0,549
TR06,bristol_bay,red_king_crab,2006,male,116,0,1,0,579,3,0,0,3,586
TR06,bristol_bay,red_king_crab,2006,male,117,0,0,0,555,5,1,0,3,564
TR06,bristol_bay,red_king_crab,2006,male,118,0,0,0,651,4,0,0,2,657
TR06,bristol_bay,red_king_crab,2006,male,119,0,1,0,647,7,1,0,6,662
TR06,bristol_bay,red_king_crab,2006,male,120,0,1,0,676,9,0,0,5,691
TR06,bristol_bay,red_king_crab,2006,male,121,0,0,0,676,8,0,0,5,689
TR06,bristol_bay,red_king_crab,2006,male,122,0,0,0,735,8,1,0,2,746
TR06,bristol_bay,red_king_crab,2006,male,123,0,0,0,779,9,0,0,5,793
TR06,bristol_bay,red_king_crab,2006,male,124,0,3,0,771,16,1,0,2,793
TR06,bristol_bay,red_king_crab,2006,male,125,0,0,0,759,11,1,0,2,773
TR06,bristol_bay,red_king_crab,2006,male,126,0,0,0,856,27,1,0,3,887
TR06,bristol_bay,red_king_crab,2006,male,127,0,2,0,871,16,0,0,1,890
TR06,bristol_bay,red_king_crab,2006,male,128,0,0,0,904,22,5,0,2,933
TR06,bristol_bay,red_king_crab,2006,male,129,0,0,0,971,25,3,0,1,1000
TR06,bristol_bay,red_king_crab,2006,male,130,0,0,0,1079,32,2,0,1,1114
TR06,bristol_bay,red_king_crab,2006,male,131,0,0,0,952,31,2,0,4,989
TR06,bristol_bay,red_king_crab,2006,male,132,0,0,0,1221,41,2,0,1,1265
TR06,bristol_bay,red_king_crab,2006,male,133,0,1,0,1175,47,3,0,3,1229
TR06,bristol_bay,red_king_crab,2006,male,134,0,1,0,1331,41,3,0,3,1379
TR06,bristol_bay,red_king_crab,2006,male,135,0,0,0,1318,47,5,0,3,1373
TR06,bristol_bay,red_king_crab,2006,male,136,0,0,0,1412,49,4,0,2,1467
TR06,bristol_bay,red_king_crab,2006,male,137,0,0,1,1350,59,7,0,0,1417
TR06,bristol_bay,red_king_crab,2006,male,138,0,1,0,1375,61,4,0,3,1444
TR06,bristol_bay,red_king_crab,2006,male,139,0,0,0,1414,65,3,0,1,1483
TR06,bristol_bay,red_king_crab,2006,male,140,0,1,0,1586,76,5,0,2,1670
TR06,bristol_bay,red_king_crab,2006,male,141,0,0,0,1473,71,4,0,3,1551
TR06,bristol_bay,red_king_crab,2006,male,142,0,1,0,1600,82,9,0,1,1693
TR06,bristol_bay,red_king_crab,2006,male,143,0,0,0,1765,85,4,0,3,1857
TR06,bristol_bay,red_king_crab,2006,male,144,0,0,0,1576,88,13,0,4,1681
TR06,bristol_bay,red_king_crab,2006,male,145,0,0,0,1832,94,11,0,2,1939
TR06,bristol_bay,red_king_crab,2006,male,146,0,0,0,1659,85,14,0,2,1760
TR06,bristol_bay,red_king_crab,2006,male,147,0,1,0,1612,97,11,0,0,1721
TR06,bristol_bay,red_king_crab,2006,male,148,0,0,0,1582,93,10,0,3,1688
TR06,bristol_bay,red_king_crab,2006,male,149,0,0,0,1535,78,8,0,3,1624
TR06,bristol_bay,red_king_crab,2006,male,150,0,1,0,1714,120,10,0,4,1849
TR06,bristol_bay,red_king_crab,2006,male,151,0,0,0,1523,91,6,0,1,1621
TR06,bristol_bay,red_king_crab,2006,male,152,0,1,1,1613,116,11,0,0,1742
TR06,bristol_bay,red_king_crab,2006,male,153,0,0,0,1496,93,9,0,1,1599
TR06,bristol_bay,red_king_crab,2006,male,154,0,1,1,1336,114,21,0,2,1475
TR06,bristol_bay,red_king_crab,2006,male,155,0,0,0,1254,84,16,0,1,1355
TR06,bristol_bay,red_king_crab,2006,male,156,0,0,0,1212,113,20,0,4,1349
TR06,bristol_bay,red_king_crab,2006,male,157,0,1,0,1059,107,18,0,2,1187
TR06,bristol_bay,red_king_crab,2006,male,158,0,0,0,931,105,17,0,3,1056
TR06,bristol_bay,red_king_crab,2006,male,159,0,0,0,850,88,23,0,4,965
TR06,bristol_bay,red_king_crab,2006,male,160,0,0,0,864,115,12,0,0,991
TR06,bristol_bay,red_king_crab,2006,male,161,0,1,0,672,98,22,0,0,793
TR06,bristol_bay,red_king_crab,2006,male,162,0,0,0,688,81,15,0,0,784
TR06,bristol_bay,red_king_crab,2006,male,163,0,0,0,655,86,20,0,0,761
TR06,bristol_bay,red_king_crab,2006,male,164,0,0,0,570,73,17,0,0,660
TR06,bristol_bay,red_king_crab,2006,male,165,0,0,0,512,61,15,0,0,588
TR06,bristol_bay,red_king_crab,2006,male,166,0,0,0,451,61,14,0,0,526
TR06,bristol_bay,red_king_crab,2006,male,167,0,0,0,391,58,17,0,0,466
TR06,bristol_bay,red_king_crab,2006,male,168,0,0,0,390,45,18,0,2,455
TR06,bristol_bay,red_king_crab,2006,male,169,0,0,0,306,39,14,0,0,359
TR06,bristol_bay,red_king_crab,2006,male,170,0,0,0,266,54,14,0,0,334
TR06,bristol_bay,red_king_crab,2006,male,171,0,0,0,231,27,9,0,0,267
TR06,bristol_bay,red_king_crab,2006,male,172,0,0,0,217,30,6,0,0,253
TR06,bristol_bay,red_king_crab,2006,male,173,0,0,0,173,18,9,0,0,200
TR06,bristol_bay,red_king_crab,2006,male,174,0,0,0,155,25,4,0,0,184
TR06,bristol_bay,red_king_crab,2006,male,175,0,0,1,138,17,4,0,1,161
TR06,bristol_bay,red_king_crab,2006,male,176,0,0,0,102,20,3,0,0,125
TR06,bristol_bay,red_king_crab,2006,male,177,0,0,0,75,13,3,0,0,91
TR06,bristol_bay,red_king_crab,2006,male,178,0,0,0,61,9,2,0,0,72
TR06,bristol_bay,red_king_crab,2006,male,179,0,0,0,62,4,1,0,0,67
TR06,bristol_bay,red_king_crab,2006,male,180,0,0,0,49,6,1,0,0,56
TR06,bristol_bay,red_king_crab,2006,male,181,0,0,0,26,4,2,0,0,32
TR06,bristol_bay,red_king_crab,2006,male,182,0,0,0,20,4,1,0,0,25
TR06,bristol_bay,red_king_crab,2006,male,183,0,0,0,11,3,1,0,0,15
TR06,bristol_bay,red_king_crab,2006,male,184,0,0,0,14,0,0,0,0,14
TR06,bristol_bay,red_king_crab,2006,male,185,0,0,0,19,2,0,0,0,21
TR06,bristol_bay,red_king_crab,2006,male,186,0,0,0,11,2,0,0,0,13
TR06,bristol_bay,red_king_crab,2006,male,187,0,0,0,4,3,1,0,0,8
TR06,bristol_bay,red_king_crab,2006,male,188,0,0,0,4,1,0,0,0,5
TR06,bristol_bay,red_king_crab,2006,male,189,0,0,0,2,0,1,0,0,3
TR06,bristol_bay,red_king_crab,2006,male,190,0,0,0,3,2,0,0,0,5
TR06,bristol_bay,red_king_crab,2006,male,191,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,193,0,0,0,1,1,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,195,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,male,196,0,0,0,2,0,2,0,0,4
TR06,bristol_bay,red_king_crab,2006,male,197,0,0,0,0,1,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,female,61,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,female,63,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,female,68,0,0,0,1,0,0,0,0,1
TR06,bristol_bay,red_king_crab,2006,female,71,0,0,0,3,0,0,0,0,3
TR06,bristol_bay,red_king_crab,2006,female,72,0,0,0,4,0,0,0,0,4
TR06,bristol_bay,red_king_crab,2006,female,73,0,0,0,2,0,0,0,0,2
TR06,bristol_bay,red_king_crab,2006,female,74,0,0,0,7,0,0,0,0,7
TR06,bristol_bay,red_king_crab,2006,female,75,0,0,0,9,0,0,0,0,9
TR06,bristol_bay,red_king_crab,2006,female,76,0,0,0,11,0,0,0,0,11
TR06,bristol_bay,red_king_crab,2006,female,77,0,0,0,16,0,0,0,0,16
TR06,bristol_bay,red_king_crab,2006,female,78,0,0,0,32,0,0,0,0,32
TR06,bristol_bay,red_king_crab,2006,female,79,0,0,0,34,0,0,0,0,34
TR06,bristol_bay,red_king_crab,2006,female,80,0,0,0,57,0,0,0,1,58
TR06,bristol_bay,red_king_crab,2006,female,81,0,0,0,74,0,0,0,0,74
TR06,bristol_bay,red_king_crab,2006,female,82,0,0,0,86,0,0,0,0,86
TR06,bristol_bay,red_king_crab,2006,female,83,0,0,0,117,0,0,0,0,117
TR06,bristol_bay,red_king_crab,2006,female,84,0,0,0,137,0,0,0,0,137
TR06,bristol_bay,red_king_crab,2006,female,85,0,0,0,116,0,0,0,0,116
TR06,bristol_bay,red_king_crab,2006,female,86,0,0,0,162,1,0,0,0,163
TR06,bristol_bay,red_king_crab,2006,female,87,0,0,0,165,0,0,0,0,165
TR06,bristol_bay,red_king_crab,2006,female,88,0,0,0,163,0,0,0,1,164
TR06,bristol_bay,red_king_crab,2006,female,89,0,0,0,165,1,0,0,0,166
TR06,bristol_bay,red_king_crab,2006,female,90,0,0,0,146,0,0,0,0,146
TR06,bristol_bay,red_king_crab,2006,female,91,0,0,0,163,0,0,0,0,163
TR06,bristol_bay,red_king_crab,2006,female,92,0,0,0,144,0,0,0,0,144
TR06,bristol_bay,red_king_crab,2006,female,93,0,0,0,115,0,0,0,0,115
TR06,bristol_bay,red_king_crab,2006,female,94,0,0,0,76,0,0,0,1,77
TR06,bristol_bay,red_king_crab,2006,female,95,0,0,0,65,0,0,0,1,66
TR06,bristol_bay,red_king_crab,2006,female,96,0,0,0,70,1,0,0,0,71
TR06,bristol_bay,red_king_crab,2006,female,97,0,0,0,54,0,0,0,0,54
TR06,bristol_bay,red_king_crab,2006,female,98,0,0,0,48,1,0,0,0,49
TR06,bristol_bay,red_king_crab,2006,female,99,0,1,0,34,1,0,0,0,36
TR06,bristol_bay,red_king_crab,2006,female,100,0,0,0,34,0,0,0,0,34
TR06,bristol_bay,red_king_crab,2006,female,101,0,0,0,36,0,0,0,0,36
TR06,bristol_bay,red_king_crab,2006,female,102,0,0,0,49,0,0,0,0,49
TR06,bristol_bay,red_king_crab,2006,female,103,0,0,0,42,0,0,0,0,42
