fishery,management_area,target,crab_year,size,molting,soft,new_pliable,new,old,very_old,total
TR92,bristol_bay,red_king_crab,1992,166,0,0,0,341,75,16,432
TR92,bristol_bay,red_king_crab,1992,167,0,0,0,315,102,23,440
TR92,bristol_bay,red_king_crab,1992,168,0,0,0,288,109,14,411
TR92,bristol_bay,red_king_crab,1992,169,0,0,0,216,72,13,301
TR92,bristol_bay,red_king_crab,1992,170,0,0,0,244,89,11,344
TR92,bristol_bay,red_king_crab,1992,171,0,1,0,164,55,10,230
TR92,bristol_bay,red_king_crab,1992,172,0,0,0,167,64,12,243
TR92,bristol_bay,red_king_crab,1992,173,0,0,0,138,52,11,201
TR92,bristol_bay,red_king_crab,1992,174,0,1,0,106,48,5,160
TR92,bristol_bay,red_king_crab,1992,175,0,0,0,77,37,8,122
TR92,bristol_bay,red_king_crab,1992,176,0,0,0,76,23,5,104
TR92,bristol_bay,red_king_crab,1992,177,0,0,0,57,23,3,83
TR92,bristol_bay,red_king_crab,1992,178,0,0,0,44,24,3,71
TR92,bristol_bay,red_king_crab,1992,179,0,0,0,28,10,3,41
TR92,bristol_bay,red_king_crab,1992,180,0,0,0,22,11,3,36
TR92,bristol_bay,red_king_crab,1992,181,0,0,0,14,5,0,19
TR92,bristol_bay,red_king_crab,1992,182,0,0,0,7,6,0,13
TR92,bristol_bay,red_king_crab,1992,183,0,0,0,11,5,0,16
TR92,bristol_bay,red_king_crab,1992,184,0,0,0,6,3,0,9
TR92,bristol_bay,red_king_crab,1992,185,0,0,0,4,3,0,7
TR92,bristol_bay,red_king_crab,1992,186,0,0,0,3,1,0,4
TR92,bristol_bay,red_king_crab,1992,187,0,0,0,4,2,0,6
TR92,bristol_bay,red_king_crab,1992,188,0,0,0,2,1,0,3
TR92,bristol_bay,red_king_crab,1992,189,0,0,0,2,0,0,2
TR92,bristol_bay,red_king_crab,1992,190,0,0,0,1,0,1,2
TR92,bristol_bay,red_king_crab,1992,195,0,0,0,0,0,1,1
TR92,bristol_bay,red_king_crab,1992,197,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,106,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,107,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,110,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,113,0,0,0,2,0,0,2
TR93,bristol_bay,red_king_crab,1993,114,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,116,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,117,0,0,0,2,0,0,2
TR93,bristol_bay,red_king_crab,1993,118,0,0,0,2,0,0,2
TR93,bristol_bay,red_king_crab,1993,121,0,0,0,3,0,0,3
TR93,bristol_bay,red_king_crab,1993,123,0,0,0,3,0,0,3
TR93,bristol_bay,red_king_crab,1993,124,0,0,0,1,0,0,1
TR93,bristol_bay,red_king_crab,1993,125,0,0,0,3,0,0,3
TR93,bristol_bay,red_king_crab,1993,126,0,0,0,2,0,0,2
TR93,bristol_bay,red_king_crab,1993,127,0,0,0,3,0,0,3
TR93,bristol_bay,red_king_crab,1993,128,0,0,0,5,0,0,5
TR93,bristol_bay,red_king_crab,1993,129,0,0,0,16,1,0,17
TR93,bristol_bay,red_king_crab,1993,130,0,0,0,27,0,0,27
TR93,bristol_bay,red_king_crab,1993,131,0,0,0,27,0,0,27
TR93,bristol_bay,red_king_crab,1993,132,0,0,0,80,3,0,83
TR93,bristol_bay,red_king_crab,1993,133,0,0,0,121,2,0,123
TR93,bristol_bay,red_king_crab,1993,134,0,0,0,197,4,0,201
TR93,bristol_bay,red_king_crab,1993,135,0,0,0,326,25,1,352
TR93,bristol_bay,red_king_crab,1993,136,0,0,0,494,18,3,515
TR93,bristol_bay,red_king_crab,1993,137,0,0,0,586,26,1,613
TR93,bristol_bay,red_king_crab,1993,138,0,0,0,783,31,3,817
TR93,bristol_bay,red_king_crab,1993,139,0,0,0,764,48,1,813
TR93,bristol_bay,red_king_crab,1993,140,0,0,0,1047,83,3,1133
TR93,bristol_bay,red_king_crab,1993,141,0,1,0,990,91,1,1083
TR93,bristol_bay,red_king_crab,1993,142,0,1,0,1185,91,5,1282
TR93,bristol_bay,red_king_crab,1993,143,0,1,0,1093,111,4,1209
TR93,bristol_bay,red_king_crab,1993,144,0,0,0,1078,106,4,1188
TR93,bristol_bay,red_king_crab,1993,145,0,3,0,1171,126,4,1304
TR93,bristol_bay,red_king_crab,1993,146,0,0,0,1015,106,5,1126
TR93,bristol_bay,red_king_crab,1993,147,0,0,0,1059,136,3,1198
TR93,bristol_bay,red_king_crab,1993,148,0,0,0,897,122,10,1029
TR93,bristol_bay,red_king_crab,1993,149,0,0,0,892,172,13,1077
TR93,bristol_bay,red_king_crab,1993,150,0,0,0,999,184,10,1193
TR93,bristol_bay,red_king_crab,1993,151,0,0,0,844,160,12,1016
TR93,bristol_bay,red_king_crab,1993,152,0,0,0,860,177,20,1057
TR93,bristol_bay,red_king_crab,1993,153,0,0,0,821,204,7,1032
TR93,bristol_bay,red_king_crab,1993,154,0,0,0,758,189,16,963
TR93,bristol_bay,red_king_crab,1993,155,0,0,0,772,181,23,976
TR93,bristol_bay,red_king_crab,1993,156,0,0,0,706,166,16,888
TR93,bristol_bay,red_king_crab,1993,157,0,0,0,684,185,16,885
TR93,bristol_bay,red_king_crab,1993,158,0,0,0,617,171,23,811
TR93,bristol_bay,red_king_crab,1993,159,0,0,0,618,173,21,812
TR93,bristol_bay,red_king_crab,1993,160,0,0,0,631,172,20,823
TR93,bristol_bay,red_king_crab,1993,161,0,0,0,531,157,16,704
TR93,bristol_bay,red_king_crab,1993,162,0,0,0,545,155,21,721
TR93,bristol_bay,red_king_crab,1993,163,0,0,0,486,161,18,665
TR93,bristol_bay,red_king_crab,1993,164,0,0,0,456,137,22,615
TR93,bristol_bay,red_king_crab,1993,165,0,0,0,438,142,13,593
TR93,bristol_bay,red_king_crab,1993,166,0,0,0,318,86,21,425
TR93,bristol_bay,red_king_crab,1993,167,0,0,0,326,112,7,445
TR93,bristol_bay,red_king_crab,1993,168,0,0,0,338,109,21,468
TR93,bristol_bay,red_king_crab,1993,169,0,0,0,253,102,12,367
TR93,bristol_bay,red_king_crab,1993,170,0,0,0,289,120,18,427
TR93,bristol_bay,red_king_crab,1993,171,0,0,0,214,70,12,296
TR93,bristol_bay,red_king_crab,1993,172,0,0,0,208,75,9,292
TR93,bristol_bay,red_king_crab,1993,173,0,0,0,167,58,15,240
TR93,bristol_bay,red_king_crab,1993,174,0,1,0,143,46,8,198
TR93,bristol_bay,red_king_crab,1993,175,0,0,0,120,49,9,178
TR93,bristol_bay,red_king_crab,1993,176,0,0,0,95,34,5,134
TR93,bristol_bay,red_king_crab,1993,177,0,0,0,73,26,6,105
TR93,bristol_bay,red_king_crab,1993,178,0,0,0,66,23,4,93
TR93,bristol_bay,red_king_crab,1993,179,0,0,0,57,23,3,83
TR93,bristol_bay,red_king_crab,1993,180,0,0,0,43,16,3,62
TR93,bristol_bay,red_king_crab,1993,181,0,0,0,20,7,3,30
TR93,bristol_bay,red_king_crab,1993,182,0,0,0,18,4,5,27
TR93,bristol_bay,red_king_crab,1993,183,0,0,0,15,4,1,20
TR93,bristol_bay,red_king_crab,1993,184,0,0,0,10,3,0,13
TR93,bristol_bay,red_king_crab,1993,185,0,0,0,6,3,2,11
TR93,bristol_bay,red_king_crab,1993,186,0,0,0,5,3,2,10
TR93,bristol_bay,red_king_crab,1993,187,0,0,0,2,1,0,3
TR93,bristol_bay,red_king_crab,1993,188,0,0,0,2,1,0,3
TR93,bristol_bay,red_king_crab,1993,189,0,0,0,3,1,0,4
TR93,bristol_bay,red_king_crab,1993,190,0,0,0,1,1,0,2
TR93,bristol_bay,red_king_crab,1993,191,0,0,0,2,0,0,2
TR93,bristol_bay,red_king_crab,1993,192,0,0,0,0,1,0,1
TR93,bristol_bay,red_king_crab,1993,198,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,76,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,87,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,102,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,107,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,110,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,114,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,123,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,125,0,0,0,2,0,0,2
TR96,bristol_bay,red_king_crab,1996,126,0,0,0,0,1,0,1
TR96,bristol_bay,red_king_crab,1996,128,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,129,0,0,0,1,0,0,1
TR96,bristol_bay,red_king_crab,1996,130,0,0,0,2,1,0,3
TR96,bristol_bay,red_king_crab,1996,131,0,0,0,13,0,0,13
TR96,bristol_bay,red_king_crab,1996,132,0,0,0,14,3,0,17
TR96,bristol_bay,red_king_crab,1996,133,0,0,0,31,2,0,33
TR96,bristol_bay,red_king_crab,1996,134,0,0,0,37,12,0,49
TR96,bristol_bay,red_king_crab,1996,135,0,0,0,66,23,0,89
TR96,bristol_bay,red_king_crab,1996,136,0,0,0,87,16,0,103
TR96,bristol_bay,red_king_crab,1996,137,0,0,0,102,32,0,134
TR96,bristol_bay,red_king_crab,1996,138,0,0,0,140,42,1,183
TR96,bristol_bay,red_king_crab,1996,139,0,0,0,141,49,0,190
TR96,bristol_bay,red_king_crab,1996,140,0,0,0,185,47,0,232
TR96,bristol_bay,red_king_crab,1996,141,0,0,0,178,49,2,229
TR96,bristol_bay,red_king_crab,1996,142,0,0,0,231,67,1,299
TR96,bristol_bay,red_king_crab,1996,143,0,0,0,201,41,1,243
TR96,bristol_bay,red_king_crab,1996,144,0,0,0,202,56,1,259
TR96,bristol_bay,red_king_crab,1996,145,0,0,0,213,56,3,272
TR96,bristol_bay,red_king_crab,1996,146,0,0,0,209,50,2,261
TR96,bristol_bay,red_king_crab,1996,147,0,0,0,257,61,8,326
TR96,bristol_bay,red_king_crab,1996,148,0,0,0,229,56,2,287
TR96,bristol_bay,red_king_crab,1996,149,0,0,0,229,71,2,302
TR96,bristol_bay,red_king_crab,1996,150,0,0,0,267,65,3,335
TR96,bristol_bay,red_king_crab,1996,151,0,0,0,209,62,2,273
TR96,bristol_bay,red_king_crab,1996,152,0,0,0,280,63,6,349
TR96,bristol_bay,red_king_crab,1996,153,0,0,0,256,64,5,325
TR96,bristol_bay,red_king_crab,1996,154,0,0,0,214,73,4,291
TR96,bristol_bay,red_king_crab,1996,155,0,0,0,256,71,7,334
TR96,bristol_bay,red_king_crab,1996,156,0,0,0,226,53,2,281
TR96,bristol_bay,red_king_crab,1996,157,0,0,0,220,60,5,285
TR96,bristol_bay,red_king_crab,1996,158,0,0,0,265,65,2,332
TR96,bristol_bay,red_king_crab,1996,159,0,0,0,187,63,6,256
TR96,bristol_bay,red_king_crab,1996,160,0,0,0,202,63,8,273
TR96,bristol_bay,red_king_crab,1996,161,0,0,0,185,56,7,248
TR96,bristol_bay,red_king_crab,1996,162,0,0,0,156,57,10,223
TR96,bristol_bay,red_king_crab,1996,163,0,0,0,161,53,3,217
TR96,bristol_bay,red_king_crab,1996,164,0,0,0,125,52,6,183
TR96,bristol_bay,red_king_crab,1996,165,0,0,0,119,54,5,178
TR96,bristol_bay,red_king_crab,1996,166,0,0,0,114,36,3,153
TR96,bristol_bay,red_king_crab,1996,167,0,0,0,84,38,5,127
TR96,bristol_bay,red_king_crab,1996,168,0,0,0,80,41,8,129
TR96,bristol_bay,red_king_crab,1996,169,0,0,0,71,28,2,101
TR96,bristol_bay,red_king_crab,1996,170,0,0,0,56,20,5,81
TR96,bristol_bay,red_king_crab,1996,171,0,0,0,35,22,5,62
TR96,bristol_bay,red_king_crab,1996,172,0,0,0,41,17,5,63
TR96,bristol_bay,red_king_crab,1996,173,0,0,0,35,19,6,60
TR96,bristol_bay,red_king_crab,1996,174,0,0,0,28,13,1,42
TR96,bristol_bay,red_king_crab,1996,175,0,0,0,26,10,3,39
TR96,bristol_bay,red_king_crab,1996,176,0,0,0,9,8,0,17
TR96,bristol_bay,red_king_crab,1996,177,0,0,0,17,8,1,26
TR96,bristol_bay,red_king_crab,1996,178,0,0,0,9,8,2,19
TR96,bristol_bay,red_king_crab,1996,179,0,0,0,10,6,0,16
TR96,bristol_bay,red_king_crab,1996,180,0,0,0,6,5,1,12
TR96,bristol_bay,red_king_crab,1996,181,0,0,0,2,4,0,6
TR96,bristol_bay,red_king_crab,1996,182,0,0,0,1,1,2,4
TR96,bristol_bay,red_king_crab,1996,183,0,0,0,1,3,0,4
TR96,bristol_bay,red_king_crab,1996,184,0,0,0,2,1,0,3
TR96,bristol_bay,red_king_crab,1996,185,0,0,0,3,2,0,5
TR96,bristol_bay,red_king_crab,1996,186,0,0,0,1,4,0,5
TR96,bristol_bay,red_king_crab,1996,191,0,0,0,2,0,0,2
TR96,bristol_bay,red_king_crab,1996,192,0,0,0,0,1,0,1
TR97,bristol_bay,red_king_crab,1997,101,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,103,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,105,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,110,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,123,0,0,0,2,0,0,2
TR97,bristol_bay,red_king_crab,1997,125,0,0,0,2,0,0,2
TR97,bristol_bay,red_king_crab,1997,126,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,128,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,129,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,130,0,0,0,11,1,0,12
TR97,bristol_bay,red_king_crab,1997,131,0,0,0,19,0,0,19
TR97,bristol_bay,red_king_crab,1997,132,0,0,0,26,1,1,28
TR97,bristol_bay,red_king_crab,1997,133,0,0,0,49,1,1,51
TR97,bristol_bay,red_king_crab,1997,134,0,0,0,106,2,0,108
TR97,bristol_bay,red_king_crab,1997,135,0,0,0,195,6,0,201
TR97,bristol_bay,red_king_crab,1997,136,0,0,0,212,5,0,217
TR97,bristol_bay,red_king_crab,1997,137,0,0,0,251,5,1,257
TR97,bristol_bay,red_king_crab,1997,138,0,0,0,364,17,0,381
TR97,bristol_bay,red_king_crab,1997,139,0,0,0,375,10,1,386
TR97,bristol_bay,red_king_crab,1997,140,0,0,0,466,24,1,491
TR97,bristol_bay,red_king_crab,1997,141,0,0,0,442,18,0,460
TR97,bristol_bay,red_king_crab,1997,142,0,0,0,407,33,1,441
TR97,bristol_bay,red_king_crab,1997,143,0,0,0,532,23,4,559
TR97,bristol_bay,red_king_crab,1997,144,0,0,0,422,29,2,453
TR97,bristol_bay,red_king_crab,1997,145,0,0,0,493,35,2,530
TR97,bristol_bay,red_king_crab,1997,146,0,0,0,456,28,5,489
TR97,bristol_bay,red_king_crab,1997,147,0,0,0,501,40,3,544
TR97,bristol_bay,red_king_crab,1997,148,0,0,0,513,38,8,559
TR97,bristol_bay,red_king_crab,1997,149,0,0,0,427,41,9,477
TR97,bristol_bay,red_king_crab,1997,150,0,0,0,476,60,8,544
TR97,bristol_bay,red_king_crab,1997,151,0,0,0,486,43,8,537
TR97,bristol_bay,red_king_crab,1997,152,0,0,0,482,56,5,543
TR97,bristol_bay,red_king_crab,1997,153,0,0,0,505,58,6,569
TR97,bristol_bay,red_king_crab,1997,154,0,0,0,471,75,9,555
TR97,bristol_bay,red_king_crab,1997,155,0,0,0,463,66,5,534
TR97,bristol_bay,red_king_crab,1997,156,0,0,0,478,58,10,546
TR97,bristol_bay,red_king_crab,1997,157,0,0,0,447,63,9,519
TR97,bristol_bay,red_king_crab,1997,158,0,0,0,444,54,9,507
TR97,bristol_bay,red_king_crab,1997,159,0,0,0,389,60,3,452
TR97,bristol_bay,red_king_crab,1997,160,0,0,0,421,59,7,487
TR97,bristol_bay,red_king_crab,1997,161,0,0,0,329,55,3,387
TR97,bristol_bay,red_king_crab,1997,162,0,0,0,350,56,4,410
TR97,bristol_bay,red_king_crab,1997,163,0,0,0,322,64,9,395
TR97,bristol_bay,red_king_crab,1997,164,0,0,0,270,55,2,327
TR97,bristol_bay,red_king_crab,1997,165,0,0,0,277,39,4,320
TR97,bristol_bay,red_king_crab,1997,166,0,0,0,213,41,3,257
TR97,bristol_bay,red_king_crab,1997,167,0,0,0,217,43,4,264
TR97,bristol_bay,red_king_crab,1997,168,0,0,0,233,47,6,286
TR97,bristol_bay,red_king_crab,1997,169,0,0,0,155,23,4,182
TR97,bristol_bay,red_king_crab,1997,170,0,0,0,147,29,4,180
TR97,bristol_bay,red_king_crab,1997,171,0,0,0,111,19,1,131
TR97,bristol_bay,red_king_crab,1997,172,0,0,0,80,22,1,103
TR97,bristol_bay,red_king_crab,1997,173,0,0,0,76,17,0,93
TR97,bristol_bay,red_king_crab,1997,174,0,0,0,62,11,2,75
TR97,bristol_bay,red_king_crab,1997,175,0,0,0,57,11,4,72
TR97,bristol_bay,red_king_crab,1997,176,0,0,0,29,7,0,36
TR97,bristol_bay,red_king_crab,1997,177,0,0,0,29,6,4,39
TR97,bristol_bay,red_king_crab,1997,178,0,0,0,27,8,2,37
TR97,bristol_bay,red_king_crab,1997,179,0,0,0,13,6,1,20
TR97,bristol_bay,red_king_crab,1997,180,0,0,0,17,7,2,26
TR97,bristol_bay,red_king_crab,1997,181,0,0,0,8,0,0,8
TR97,bristol_bay,red_king_crab,1997,182,0,0,0,4,2,0,6
TR97,bristol_bay,red_king_crab,1997,183,0,0,0,6,2,0,8
TR97,bristol_bay,red_king_crab,1997,184,0,0,0,4,2,0,6
TR97,bristol_bay,red_king_crab,1997,185,0,0,0,1,2,0,3
TR97,bristol_bay,red_king_crab,1997,186,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,187,0,0,0,1,0,0,1
TR97,bristol_bay,red_king_crab,1997,188,0,0,0,1,1,0,2
TR97,bristol_bay,red_king_crab,1997,190,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,92,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,103,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,105,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,109,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,111,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,115,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,117,0,0,0,4,0,0,4
TR98,bristol_bay,red_king_crab,1998,118,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,121,0,0,0,2,0,0,2
TR98,bristol_bay,red_king_crab,1998,123,0,0,0,1,0,0,1
TR98,bristol_bay,red_king_crab,1998,125,0,0,0,2,0,0,2
TR98,bristol_bay,red_king_crab,1998,126,0,0,0,2,0,0,2
TR98,bristol_bay,red_king_crab,1998,127,0,0,0,2,0,0,2
TR98,bristol_bay,red_king_crab,1998,128,0,0,0,2,0,0,2
TR98,bristol_bay,red_king_crab,1998,129,0,0,0,5,0,0,5
TR98,bristol_bay,red_king_crab,1998,130,0,0,0,16,1,0,17
TR98,bristol_bay,red_king_crab,1998,131,0,0,0,21,3,0,24
TR98,bristol_bay,red_king_crab,1998,132,0,0,0,58,3,0,61
TR98,bristol_bay,red_king_crab,1998,133,0,0,0,90,6,0,96
TR98,bristol_bay,red_king_crab,1998,134,0,0,0,173,5,0,178
TR98,bristol_bay,red_king_crab,1998,135,0,0,0,255,23,1,279
TR98,bristol_bay,red_king_crab,1998,136,0,0,0,297,16,1,314
TR98,bristol_bay,red_king_crab,1998,137,0,0,0,384,37,0,421
TR98,bristol_bay,red_king_crab,1998,138,0,0,0,498,41,0,539
TR98,bristol_bay,red_king_crab,1998,139,0,0,0,402,48,1,451
TR98,bristol_bay,red_king_crab,1998,140,0,0,0,598,44,3,645
TR98,bristol_bay,red_king_crab,1998,141,0,0,0,429,29,4,462
TR98,bristol_bay,red_king_crab,1998,142,0,0,0,479,60,4,543
TR98,bristol_bay,red_king_crab,1998,143,0,0,0,482,74,8,564
TR98,bristol_bay,red_king_crab,1998,144,0,0,0,452,44,5,501
TR98,bristol_bay,red_king_crab,1998,145,0,0,0,467,68,5,540
TR98,bristol_bay,red_king_crab,1998,146,0,0,0,407,72,8,487
TR98,bristol_bay,red_king_crab,1998,147,0,0,0,436,80,9,525
TR98,bristol_bay,red_king_crab,1998,148,0,0,0,462,72,8,542
TR98,bristol_bay,red_king_crab,1998,149,0,0,0,361,70,12,443
TR98,bristol_bay,red_king_crab,1998,150,0,0,0,449,73,8,530
TR98,bristol_bay,red_king_crab,1998,151,0,0,0,342,79,10,431
TR98,bristol_bay,red_king_crab,1998,152,0,0,0,416,75,15,506
TR98,bristol_bay,red_king_crab,1998,153,0,0,0,392,100,17,509
TR98,bristol_bay,red_king_crab,1998,154,0,0,0,348,123,10,481
TR98,bristol_bay,red_king_crab,1998,155,0,0,0,409,99,16,524
TR98,bristol_bay,red_king_crab,1998,156,0,0,0,352,97,15,464
TR98,bristol_bay,red_king_crab,1998,157,0,0,0,378,110,9,497
TR98,bristol_bay,red_king_crab,1998,158,0,0,0,371,100,28,499
TR98,bristol_bay,red_king_crab,1998,159,0,0,0,324,87,10,421
TR98,bristol_bay,red_king_crab,1998,160,0,0,0,374,112,16,502
TR98,bristol_bay,red_king_crab,1998,161,0,0,0,241,88,11,340
TR98,bristol_bay,red_king_crab,1998,162,0,0,0,312,117,14,443
TR98,bristol_bay,red_king_crab,1998,163,0,0,0,316,93,21,430
TR98,bristol_bay,red_king_crab,1998,164,0,0,0,280,80,17,377
TR98,bristol_bay,red_king_crab,1998,165,0,0,0,230,104,16,350
TR98,bristol_bay,red_king_crab,1998,166,0,0,0,207,73,9,289
TR98,bristol_bay,red_king_crab,1998,167,0,0,0,226,67,11,304
TR98,bristol_bay,red_king_crab,1998,168,0,0,0,223,70,14,307
TR98,bristol_bay,red_king_crab,1998,169,0,0,0,131,51,6,188
TR98,bristol_bay,red_king_crab,1998,170,0,0,0,144,52,8,204
TR98,bristol_bay,red_king_crab,1998,171,0,0,0,93,42,7,142
TR98,bristol_bay,red_king_crab,1998,172,0,0,0,103,38,5,146
TR98,bristol_bay,red_king_crab,1998,173,0,0,0,93,42,6,141
TR98,bristol_bay,red_king_crab,1998,174,0,0,0,68,23,8,99
TR98,bristol_bay,red_king_crab,1998,175,0,0,0,53,17,6,76
TR98,bristol_bay,red_king_crab,1998,176,0,0,0,45,14,5,64
TR98,bristol_bay,red_king_crab,1998,177,0,0,0,28,12,0,40
TR98,bristol_bay,red_king_crab,1998,178,0,0,0,29,11,2,42
TR98,bristol_bay,red_king_crab,1998,179,0,0,0,22,5,1,28
TR98,bristol_bay,red_king_crab,1998,180,0,0,0,16,2,2,20
TR98,bristol_bay,red_king_crab,1998,181,0,0,0,11,6,0,17
TR98,bristol_bay,red_king_crab,1998,182,0,0,0,2,4,0,6
TR98,bristol_bay,red_king_crab,1998,183,0,0,0,2,8,0,10
TR98,bristol_bay,red_king_crab,1998,184,0,0,0,3,1,0,4
TR98,bristol_bay,red_king_crab,1998,185,0,0,0,5,2,1,8
TR98,bristol_bay,red_king_crab,1998,186,0,0,0,3,0,0,3
TR98,bristol_bay,red_king_crab,1998,187,0,0,0,4,1,0,5
TR98,bristol_bay,red_king_crab,1998,188,0,0,0,1,0,1,2
TR98,bristol_bay,red_king_crab,1998,189,0,0,0,0,3,0,3
TR98,bristol_bay,red_king_crab,1998,190,0,0,0,1,1,0,2
TR98,bristol_bay,red_king_crab,1998,191,0,0,0,2,0,0,2
TR98,bristol_bay,red_king_crab,1998,195,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,117,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,127,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,128,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,129,0,0,0,0,1,0,1
TR99,bristol_bay,red_king_crab,1999,130,0,0,0,7,1,0,8
TR99,bristol_bay,red_king_crab,1999,131,0,0,0,11,1,0,12
TR99,bristol_bay,red_king_crab,1999,132,0,0,0,40,5,0,45
TR99,bristol_bay,red_king_crab,1999,133,0,0,0,55,0,0,55
TR99,bristol_bay,red_king_crab,1999,134,0,0,0,136,5,0,141
TR99,bristol_bay,red_king_crab,1999,135,0,0,0,233,6,0,239
TR99,bristol_bay,red_king_crab,1999,136,0,0,0,330,7,5,342
TR99,bristol_bay,red_king_crab,1999,137,0,0,0,447,14,0,461
TR99,bristol_bay,red_king_crab,1999,138,0,0,0,667,14,2,683
TR99,bristol_bay,red_king_crab,1999,139,0,0,0,630,17,4,651
TR99,bristol_bay,red_king_crab,1999,140,0,0,0,951,34,2,987
TR99,bristol_bay,red_king_crab,1999,141,0,0,0,801,35,9,845
TR99,bristol_bay,red_king_crab,1999,142,0,0,0,992,23,6,1021
TR99,bristol_bay,red_king_crab,1999,143,0,0,0,986,37,3,1026
TR99,bristol_bay,red_king_crab,1999,144,0,0,0,827,20,4,851
TR99,bristol_bay,red_king_crab,1999,145,0,0,0,926,30,2,958
TR99,bristol_bay,red_king_crab,1999,146,0,0,0,860,29,7,896
TR99,bristol_bay,red_king_crab,1999,147,0,0,0,793,35,5,833
TR99,bristol_bay,red_king_crab,1999,148,0,0,0,806,40,7,853
TR99,bristol_bay,red_king_crab,1999,149,0,0,0,660,37,6,703
TR99,bristol_bay,red_king_crab,1999,150,0,0,1,669,24,8,702
TR99,bristol_bay,red_king_crab,1999,151,0,0,0,560,29,2,591
TR99,bristol_bay,red_king_crab,1999,152,0,0,0,628,26,10,664
TR99,bristol_bay,red_king_crab,1999,153,0,0,0,549,32,6,587
TR99,bristol_bay,red_king_crab,1999,154,0,0,0,475,41,7,523
TR99,bristol_bay,red_king_crab,1999,155,0,0,0,440,38,3,481
TR99,bristol_bay,red_king_crab,1999,156,0,0,0,378,34,8,420
TR99,bristol_bay,red_king_crab,1999,157,0,0,0,306,30,6,342
TR99,bristol_bay,red_king_crab,1999,158,0,0,0,306,28,6,340
TR99,bristol_bay,red_king_crab,1999,159,0,0,0,219,33,5,257
TR99,bristol_bay,red_king_crab,1999,160,0,0,0,227,31,5,263
TR99,bristol_bay,red_king_crab,1999,161,0,0,0,165,30,9,204
TR99,bristol_bay,red_king_crab,1999,162,0,0,0,205,23,5,233
TR99,bristol_bay,red_king_crab,1999,163,0,0,0,158,24,9,191
TR99,bristol_bay,red_king_crab,1999,164,0,0,0,134,20,6,160
TR99,bristol_bay,red_king_crab,1999,165,0,0,0,118,18,5,141
TR99,bristol_bay,red_king_crab,1999,166,0,0,0,102,13,3,118
TR99,bristol_bay,red_king_crab,1999,167,0,0,0,100,22,6,128
TR99,bristol_bay,red_king_crab,1999,168,0,0,0,112,18,5,135
TR99,bristol_bay,red_king_crab,1999,169,0,0,0,65,11,4,80
TR99,bristol_bay,red_king_crab,1999,170,0,0,0,79,17,5,101
TR99,bristol_bay,red_king_crab,1999,171,0,0,0,58,13,5,76
TR99,bristol_bay,red_king_crab,1999,172,0,0,0,47,9,1,57
TR99,bristol_bay,red_king_crab,1999,173,0,0,0,46,3,2,51
TR99,bristol_bay,red_king_crab,1999,174,0,0,0,38,8,3,49
TR99,bristol_bay,red_king_crab,1999,175,0,0,0,25,3,0,28
TR99,bristol_bay,red_king_crab,1999,176,0,0,0,31,6,3,40
TR99,bristol_bay,red_king_crab,1999,177,0,0,0,20,7,0,27
