fishery,management_area,target,crab_year,sex,size,molting,soft,new,old,very_old,unknown,total
TT15,bristol_bay,tanner_crab,2015,female,140,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,female,141,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,female,142,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,female,143,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,female,144,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,female,145,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,female,146,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,female,147,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,female,148,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,149,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,female,151,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,153,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,154,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,155,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,159,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,162,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,64,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,65,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,66,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,67,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,69,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,70,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,72,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,73,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,74,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,75,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,76,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,77,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,78,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,79,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,80,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,male,81,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,83,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,84,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,85,0,0,4,1,0,0,5
TT91,bristol_bay,tanner_crab,1991,male,86,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,87,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,88,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,89,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,male,90,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,91,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,92,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,93,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,94,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,male,95,0,0,1,1,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,96,0,0,5,0,0,0,5
TT91,bristol_bay,tanner_crab,1991,male,97,0,0,11,0,0,0,11
TT91,bristol_bay,tanner_crab,1991,male,98,0,0,8,0,0,0,8
TT91,bristol_bay,tanner_crab,1991,male,99,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,male,100,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,male,101,0,0,10,0,0,0,10
TT91,bristol_bay,tanner_crab,1991,male,102,0,0,13,0,0,0,13
TT91,bristol_bay,tanner_crab,1991,male,103,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,male,104,0,0,8,1,0,0,9
TT91,bristol_bay,tanner_crab,1991,male,105,0,0,8,0,0,0,8
TT91,bristol_bay,tanner_crab,1991,male,106,0,0,11,0,0,0,11
TT91,bristol_bay,tanner_crab,1991,male,107,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,108,0,0,13,0,0,0,13
TT91,bristol_bay,tanner_crab,1991,male,109,0,0,9,0,0,0,9
TT91,bristol_bay,tanner_crab,1991,male,110,0,0,9,0,0,0,9
TT91,bristol_bay,tanner_crab,1991,male,111,0,0,7,0,0,1,8
TT91,bristol_bay,tanner_crab,1991,male,112,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,113,0,0,10,1,0,0,11
TT91,bristol_bay,tanner_crab,1991,male,114,0,0,5,0,0,0,5
TT91,bristol_bay,tanner_crab,1991,male,115,0,0,9,0,1,0,10
TT91,bristol_bay,tanner_crab,1991,male,116,0,0,5,2,0,0,7
TT91,bristol_bay,tanner_crab,1991,male,117,0,0,8,0,1,0,9
TT91,bristol_bay,tanner_crab,1991,male,118,0,1,11,0,0,0,12
TT91,bristol_bay,tanner_crab,1991,male,119,0,0,11,0,0,0,11
TT91,bristol_bay,tanner_crab,1991,male,120,0,0,8,3,0,0,11
TT91,bristol_bay,tanner_crab,1991,male,121,0,0,8,5,0,0,13
TT91,bristol_bay,tanner_crab,1991,male,122,0,0,8,1,0,0,9
TT91,bristol_bay,tanner_crab,1991,male,123,0,0,9,2,0,0,11
TT91,bristol_bay,tanner_crab,1991,male,124,0,0,8,0,0,0,8
TT91,bristol_bay,tanner_crab,1991,male,125,0,0,9,3,0,0,12
TT91,bristol_bay,tanner_crab,1991,male,126,0,0,7,1,0,1,9
TT91,bristol_bay,tanner_crab,1991,male,127,0,0,8,2,1,0,11
TT91,bristol_bay,tanner_crab,1991,male,128,0,0,9,3,0,0,12
TT91,bristol_bay,tanner_crab,1991,male,129,0,0,12,1,0,0,13
TT91,bristol_bay,tanner_crab,1991,male,130,0,0,14,3,0,0,17
TT91,bristol_bay,tanner_crab,1991,male,131,0,0,14,2,0,0,16
TT91,bristol_bay,tanner_crab,1991,male,132,0,0,11,1,0,1,13
TT91,bristol_bay,tanner_crab,1991,male,133,0,0,13,5,0,0,18
TT91,bristol_bay,tanner_crab,1991,male,134,0,0,17,3,0,1,21
TT91,bristol_bay,tanner_crab,1991,male,135,0,0,14,0,1,0,15
TT91,bristol_bay,tanner_crab,1991,male,136,0,1,16,0,0,0,17
TT91,bristol_bay,tanner_crab,1991,male,137,0,0,18,6,0,1,25
TT91,bristol_bay,tanner_crab,1991,male,138,0,0,13,1,2,2,18
TT91,bristol_bay,tanner_crab,1991,male,139,0,0,18,0,0,1,19
TT91,bristol_bay,tanner_crab,1991,male,140,0,0,13,1,0,0,14
TT91,bristol_bay,tanner_crab,1991,male,141,0,0,7,1,1,0,9
TT91,bristol_bay,tanner_crab,1991,male,142,0,0,11,2,1,2,16
TT91,bristol_bay,tanner_crab,1991,male,143,0,0,13,4,2,1,20
TT91,bristol_bay,tanner_crab,1991,male,144,0,0,13,2,0,0,15
TT91,bristol_bay,tanner_crab,1991,male,145,0,0,5,4,0,0,9
TT91,bristol_bay,tanner_crab,1991,male,146,0,0,11,4,3,0,18
TT91,bristol_bay,tanner_crab,1991,male,147,0,0,7,0,0,2,9
TT91,bristol_bay,tanner_crab,1991,male,148,0,0,8,2,4,1,15
TT91,bristol_bay,tanner_crab,1991,male,149,0,0,12,3,2,0,17
TT91,bristol_bay,tanner_crab,1991,male,150,0,0,6,4,1,0,11
TT91,bristol_bay,tanner_crab,1991,male,151,0,0,7,1,1,0,9
TT91,bristol_bay,tanner_crab,1991,male,152,0,0,15,2,2,1,20
TT91,bristol_bay,tanner_crab,1991,male,153,0,0,10,2,1,2,15
TT91,bristol_bay,tanner_crab,1991,male,154,0,0,7,1,2,3,13
TT91,bristol_bay,tanner_crab,1991,male,155,0,0,5,3,1,0,9
TT91,bristol_bay,tanner_crab,1991,male,156,0,0,7,1,0,0,8
TT91,bristol_bay,tanner_crab,1991,male,157,0,0,10,1,0,1,12
TT91,bristol_bay,tanner_crab,1991,male,158,0,0,11,3,1,0,15
TT91,bristol_bay,tanner_crab,1991,male,159,0,0,5,3,1,0,9
TT91,bristol_bay,tanner_crab,1991,male,160,0,0,7,1,1,0,9
TT91,bristol_bay,tanner_crab,1991,male,161,0,0,3,3,1,0,7
TT91,bristol_bay,tanner_crab,1991,male,162,0,0,7,1,3,0,11
TT91,bristol_bay,tanner_crab,1991,male,163,0,0,4,2,1,0,7
TT91,bristol_bay,tanner_crab,1991,male,164,0,0,1,1,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,165,0,0,3,0,0,1,4
TT91,bristol_bay,tanner_crab,1991,male,166,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,167,0,0,5,0,2,1,8
TT91,bristol_bay,tanner_crab,1991,male,168,0,0,6,2,0,0,8
TT91,bristol_bay,tanner_crab,1991,male,169,0,0,5,1,0,0,6
TT91,bristol_bay,tanner_crab,1991,male,170,0,0,2,0,1,0,3
TT91,bristol_bay,tanner_crab,1991,male,171,0,0,3,1,0,0,4
TT91,bristol_bay,tanner_crab,1991,male,172,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,173,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,174,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,male,179,0,0,0,0,1,0,1
TT91,bristol_bay,tanner_crab,1991,male,180,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,male,181,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,female,63,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,female,65,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,female,66,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,female,67,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,female,68,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,female,69,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,female,70,0,0,5,0,0,0,5
TT91,bristol_bay,tanner_crab,1991,female,71,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,female,72,0,0,8,0,0,0,8
TT91,bristol_bay,tanner_crab,1991,female,73,0,0,8,0,0,0,8
TT91,bristol_bay,tanner_crab,1991,female,74,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,female,75,0,0,5,0,0,0,5
TT91,bristol_bay,tanner_crab,1991,female,76,0,0,9,0,0,0,9
TT91,bristol_bay,tanner_crab,1991,female,77,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,female,78,0,0,7,0,0,0,7
TT91,bristol_bay,tanner_crab,1991,female,79,0,0,5,0,0,0,5
TT91,bristol_bay,tanner_crab,1991,female,80,0,0,5,0,0,0,5
TT91,bristol_bay,tanner_crab,1991,female,81,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,female,82,0,0,12,0,0,0,12
TT91,bristol_bay,tanner_crab,1991,female,83,0,0,6,0,0,0,6
TT91,bristol_bay,tanner_crab,1991,female,84,0,0,7,0,0,0,7
TT91,bristol_bay,tanner_crab,1991,female,85,0,0,9,0,0,0,9
TT91,bristol_bay,tanner_crab,1991,female,86,0,0,9,1,0,0,10
TT91,bristol_bay,tanner_crab,1991,female,87,0,0,17,0,0,0,17
TT91,bristol_bay,tanner_crab,1991,female,88,0,0,20,0,0,0,20
TT91,bristol_bay,tanner_crab,1991,female,89,0,0,19,0,0,0,19
TT91,bristol_bay,tanner_crab,1991,female,90,0,0,24,0,0,0,24
TT91,bristol_bay,tanner_crab,1991,female,91,0,0,12,0,0,0,12
TT91,bristol_bay,tanner_crab,1991,female,92,0,0,22,1,0,0,23
TT91,bristol_bay,tanner_crab,1991,female,93,0,0,19,1,0,0,20
TT91,bristol_bay,tanner_crab,1991,female,94,0,0,22,1,0,0,23
TT91,bristol_bay,tanner_crab,1991,female,95,0,0,52,0,0,0,52
TT91,bristol_bay,tanner_crab,1991,female,96,0,0,23,0,0,0,23
TT91,bristol_bay,tanner_crab,1991,female,97,0,0,40,0,0,1,41
TT91,bristol_bay,tanner_crab,1991,female,98,0,0,35,0,0,0,35
TT91,bristol_bay,tanner_crab,1991,female,99,0,0,25,0,0,1,26
TT91,bristol_bay,tanner_crab,1991,female,100,0,0,30,0,0,0,30
TT91,bristol_bay,tanner_crab,1991,female,101,0,0,20,0,0,2,22
TT91,bristol_bay,tanner_crab,1991,female,102,0,0,22,0,0,0,22
TT91,bristol_bay,tanner_crab,1991,female,103,0,0,34,0,0,1,35
TT91,bristol_bay,tanner_crab,1991,female,104,0,0,37,0,0,0,37
TT91,bristol_bay,tanner_crab,1991,female,105,0,0,47,0,0,0,47
TT91,bristol_bay,tanner_crab,1991,female,106,0,0,40,0,0,0,40
TT91,bristol_bay,tanner_crab,1991,female,107,0,0,50,0,0,0,50
TT91,bristol_bay,tanner_crab,1991,female,108,0,0,60,1,0,0,61
TT91,bristol_bay,tanner_crab,1991,female,109,0,0,61,0,0,0,61
TT91,bristol_bay,tanner_crab,1991,female,110,0,0,59,0,0,0,59
TT91,bristol_bay,tanner_crab,1991,female,111,0,0,67,0,0,0,67
TT91,bristol_bay,tanner_crab,1991,female,112,0,0,89,1,0,0,90
TT91,bristol_bay,tanner_crab,1991,female,113,0,0,56,1,0,0,57
TT91,bristol_bay,tanner_crab,1991,female,114,0,0,85,0,0,2,87
TT91,bristol_bay,tanner_crab,1991,female,115,0,0,74,0,0,2,76
TT91,bristol_bay,tanner_crab,1991,female,116,0,0,67,0,0,0,67
TT91,bristol_bay,tanner_crab,1991,female,117,0,0,76,0,0,2,78
TT91,bristol_bay,tanner_crab,1991,female,118,0,0,68,1,0,0,69
TT91,bristol_bay,tanner_crab,1991,female,119,0,0,64,0,0,2,66
TT91,bristol_bay,tanner_crab,1991,female,120,0,0,81,0,0,0,81
TT91,bristol_bay,tanner_crab,1991,female,121,0,0,54,2,0,3,59
TT91,bristol_bay,tanner_crab,1991,female,122,0,0,62,1,0,0,63
TT91,bristol_bay,tanner_crab,1991,female,123,0,0,46,0,0,0,46
TT91,bristol_bay,tanner_crab,1991,female,124,0,0,49,0,0,0,49
TT91,bristol_bay,tanner_crab,1991,female,125,0,0,35,0,0,0,35
TT91,bristol_bay,tanner_crab,1991,female,126,0,0,38,0,0,1,39
TT91,bristol_bay,tanner_crab,1991,female,127,0,0,48,0,0,1,49
TT91,bristol_bay,tanner_crab,1991,female,128,0,0,34,0,0,1,35
TT91,bristol_bay,tanner_crab,1991,female,129,0,0,14,0,0,2,16
TT91,bristol_bay,tanner_crab,1991,female,130,0,0,18,0,0,0,18
TT91,bristol_bay,tanner_crab,1991,female,131,0,0,22,0,0,0,22
TT91,bristol_bay,tanner_crab,1991,female,132,0,0,16,0,0,0,16
TT91,bristol_bay,tanner_crab,1991,female,133,0,0,16,0,0,0,16
TT91,bristol_bay,tanner_crab,1991,female,134,0,0,11,0,0,0,11
TT91,bristol_bay,tanner_crab,1991,female,135,0,0,16,0,0,0,16
TT91,bristol_bay,tanner_crab,1991,female,136,0,0,12,0,0,0,12
TT91,bristol_bay,tanner_crab,1991,female,137,0,0,14,0,0,0,14
TT91,bristol_bay,tanner_crab,1991,female,138,0,0,8,0,0,1,9
TT91,bristol_bay,tanner_crab,1991,female,139,0,0,8,0,0,0,8
TT91,bristol_bay,tanner_crab,1991,female,140,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,female,141,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,female,142,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,female,143,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,female,144,0,0,1,0,0,0,1
TT91,bristol_bay,tanner_crab,1991,female,145,0,0,3,0,0,0,3
TT91,bristol_bay,tanner_crab,1991,female,146,0,0,4,0,0,0,4
TT91,bristol_bay,tanner_crab,1991,female,149,0,0,2,0,0,0,2
TT91,bristol_bay,tanner_crab,1991,female,171,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,75,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,84,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,85,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,86,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,87,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,88,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,89,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,90,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,91,0,0,5,0,0,0,5
TT92,bristol_bay,tanner_crab,1992,male,92,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,93,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,94,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,95,0,0,3,1,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,96,0,0,7,0,0,0,7
TT92,bristol_bay,tanner_crab,1992,male,97,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,male,98,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,99,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,100,0,0,5,0,0,0,5
TT92,bristol_bay,tanner_crab,1992,male,101,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,102,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,103,0,0,9,0,0,0,9
TT92,bristol_bay,tanner_crab,1992,male,104,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,105,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,106,0,0,5,1,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,107,0,0,5,0,0,0,5
TT92,bristol_bay,tanner_crab,1992,male,108,0,0,7,0,0,0,7
TT92,bristol_bay,tanner_crab,1992,male,109,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,110,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,111,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,112,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,male,113,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,114,0,0,7,1,0,0,8
TT92,bristol_bay,tanner_crab,1992,male,115,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,116,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,117,0,0,10,0,0,0,10
TT92,bristol_bay,tanner_crab,1992,male,118,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,119,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,120,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,121,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,122,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,123,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,124,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,male,125,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,126,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,127,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,128,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,129,0,0,5,0,0,0,5
TT92,bristol_bay,tanner_crab,1992,male,130,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,131,0,0,1,1,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,132,0,0,1,2,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,133,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,134,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,135,0,0,5,1,0,0,6
TT92,bristol_bay,tanner_crab,1992,male,136,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,137,0,0,1,1,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,138,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,139,0,0,2,1,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,140,0,0,2,1,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,141,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,142,0,0,0,1,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,145,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,146,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,147,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,148,0,0,3,1,0,0,4
TT92,bristol_bay,tanner_crab,1992,male,149,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,150,0,0,4,1,0,0,5
TT92,bristol_bay,tanner_crab,1992,male,151,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,152,0,0,0,2,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,153,0,0,2,1,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,154,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,155,0,0,1,1,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,157,0,0,1,0,1,0,2
TT92,bristol_bay,tanner_crab,1992,male,158,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,160,0,0,2,1,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,161,0,0,1,1,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,162,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,163,0,0,1,2,0,0,3
TT92,bristol_bay,tanner_crab,1992,male,166,0,0,1,1,0,0,2
TT92,bristol_bay,tanner_crab,1992,male,168,0,0,0,1,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,169,0,0,0,1,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,170,0,0,0,1,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,172,0,0,0,1,0,0,1
TT92,bristol_bay,tanner_crab,1992,male,175,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,79,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,81,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,female,82,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,female,83,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,84,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,85,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,female,86,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,87,0,0,7,0,0,0,7
TT92,bristol_bay,tanner_crab,1992,female,88,0,0,5,0,0,0,5
TT92,bristol_bay,tanner_crab,1992,female,89,0,0,7,0,0,0,7
TT92,bristol_bay,tanner_crab,1992,female,90,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,female,91,0,0,7,0,0,0,7
TT92,bristol_bay,tanner_crab,1992,female,92,0,0,11,0,0,0,11
TT92,bristol_bay,tanner_crab,1992,female,93,0,0,10,0,0,0,10
TT92,bristol_bay,tanner_crab,1992,female,94,0,0,10,0,0,0,10
TT92,bristol_bay,tanner_crab,1992,female,95,0,0,12,0,0,0,12
TT92,bristol_bay,tanner_crab,1992,female,96,0,0,9,0,0,0,9
TT92,bristol_bay,tanner_crab,1992,female,97,0,0,22,0,0,0,22
TT92,bristol_bay,tanner_crab,1992,female,98,0,0,19,0,0,0,19
TT92,bristol_bay,tanner_crab,1992,female,99,0,0,16,1,0,0,17
TT92,bristol_bay,tanner_crab,1992,female,100,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,female,101,0,0,14,1,0,0,15
TT92,bristol_bay,tanner_crab,1992,female,102,0,0,16,0,0,0,16
TT92,bristol_bay,tanner_crab,1992,female,103,0,0,21,0,0,0,21
TT92,bristol_bay,tanner_crab,1992,female,104,0,0,30,0,0,0,30
TT92,bristol_bay,tanner_crab,1992,female,105,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,female,106,0,0,24,0,0,0,24
TT92,bristol_bay,tanner_crab,1992,female,107,0,0,19,0,0,0,19
TT92,bristol_bay,tanner_crab,1992,female,108,0,0,17,0,0,0,17
TT92,bristol_bay,tanner_crab,1992,female,109,0,0,16,0,0,0,16
TT92,bristol_bay,tanner_crab,1992,female,110,0,0,11,0,0,0,11
TT92,bristol_bay,tanner_crab,1992,female,111,0,0,11,0,0,0,11
TT92,bristol_bay,tanner_crab,1992,female,112,0,0,10,0,0,0,10
TT92,bristol_bay,tanner_crab,1992,female,113,0,0,4,0,0,0,4
TT92,bristol_bay,tanner_crab,1992,female,114,0,0,16,0,0,0,16
TT92,bristol_bay,tanner_crab,1992,female,115,0,0,11,0,0,0,11
TT92,bristol_bay,tanner_crab,1992,female,116,0,0,14,0,0,0,14
TT92,bristol_bay,tanner_crab,1992,female,117,0,0,18,0,0,0,18
TT92,bristol_bay,tanner_crab,1992,female,118,0,0,14,0,0,0,14
TT92,bristol_bay,tanner_crab,1992,female,119,0,0,18,0,0,0,18
TT92,bristol_bay,tanner_crab,1992,female,120,0,0,14,0,0,0,14
TT92,bristol_bay,tanner_crab,1992,female,121,0,0,22,0,0,0,22
TT92,bristol_bay,tanner_crab,1992,female,122,0,0,21,0,0,0,21
TT92,bristol_bay,tanner_crab,1992,female,123,0,0,22,1,0,0,23
TT92,bristol_bay,tanner_crab,1992,female,124,0,0,16,0,0,0,16
TT92,bristol_bay,tanner_crab,1992,female,125,0,0,14,0,0,0,14
TT92,bristol_bay,tanner_crab,1992,female,126,0,0,15,0,0,0,15
TT92,bristol_bay,tanner_crab,1992,female,127,0,0,12,1,0,0,13
TT92,bristol_bay,tanner_crab,1992,female,128,0,0,10,0,0,0,10
TT92,bristol_bay,tanner_crab,1992,female,129,0,0,11,0,0,0,11
TT92,bristol_bay,tanner_crab,1992,female,130,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,female,131,0,0,13,0,0,0,13
TT92,bristol_bay,tanner_crab,1992,female,132,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,female,133,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,female,134,0,0,6,0,0,0,6
TT92,bristol_bay,tanner_crab,1992,female,135,0,0,3,0,0,0,3
TT92,bristol_bay,tanner_crab,1992,female,136,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,female,137,0,0,8,0,0,0,8
TT92,bristol_bay,tanner_crab,1992,female,138,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,female,139,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,140,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,female,141,0,0,2,0,0,0,2
